,고객번호,성별,연령대,거주지역,14년 상반기 구매총액,14년 하반기 구매총액,15년 상반기 구매총액,15년 하반기 구매총액,14년도총구매액,15년도총구매액,식품_1,식품_2,식품_3,식품_4,생활_1,생활_2,생활_3,생활_4,잡화_1,잡화_2,잡화_3,잡화_4,화장품_1,화장품_2,화장품_3,화장품_4,시설_1,시설_2,시설_3,시설_4,문화_1,문화_2,문화_3,문화_4,의류_1,의류_2,의류_3,의류_4,가구_1,가구_2,가구_3,가구_4,아동_1,아동_2,아동_3,아동_4,스포츠_레저_1,스포츠_레저_2,스포츠_레저_3,스포츠_레저_4,악세사리_1,악세사리_2,악세사리_3,악세사리_4,전자제품_1,전자제품_2,전자제품_3,전자제품_4
7520,14921,F,35세~39세,100.0,5223224,5483316,4950950,3050022,10706540,8000972,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
7521,16182,F,50세~54세,100.0,11696000,9079546,9961704,6852736,20775546,16814440,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7522,13864,F,40세~44세,610.0,7389800,7191012,5929138,6181186,14580812,12110324,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7523,15164,F,45세~49세,100.0,4748810,3853056,2801894,4236908,8601866,7038802,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,4.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7524,11494,F,55세~59세,55.0,24882744,19783266,41983328,21489802,44666010,63473130,2.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,4.0,4.0,4.0,4.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0
7525,2083,F,50세~54세,310.0,8553166,5486776,3696130,3192830,14039942,6888960,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
7526,3457,F,50세~54세,440.0,43955044,29372868,92099134,33785422,73327912,125884556,2.0,1.0,1.0,1.0,4.0,3.0,4.0,4.0,3.0,0.0,4.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0
7527,4393,F,45세~49세,100.0,4981410,3822722,2465358,4140306,8804132,6605664,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7528,18741,F,60세이상,100.0,57872440,43552584,63014382,64354744,101425024,127369126,2.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,1.0,0.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,1.0,0.0,4.0,4.0,4.0,4.0,0.0,2.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,0.0,0.0
7529,11073,F,40세~44세,210.0,7585542,6509712,5333326,5652690,14095254,10986016,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7530,16877,F,55세~59세,460.0,4720510,6963944,4016406,4957484,11684454,8973890,3.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7531,15523,F,60세이상,55.0,92396320,83169960,112351018,81786822,175566280,194137840,1.0,1.0,2.0,4.0,1.0,3.0,3.0,1.0,0.0,0.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,2.0
7532,12476,F,50세~54세,100.0,11983478,7337822,9500094,9228650,19321300,18728744,1.0,1.0,2.0,2.0,4.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
7533,17823,F,40세~44세,100.0,5775490,5541914,13423802,5431610,11317404,18855412,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0
7534,17314,F,45세~49세,570.0,5115146,4017978,5894050,4257490,9133124,10151540,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0
7535,4966,F,45세~49세,13.0,10740644,14286452,10658148,11755396,25027096,22413544,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,4.0,0.0,3.0,3.0,0.0
7536,667,F,60세이상,100.0,29985344,33286666,20647116,14420754,63272010,35067870,1.0,2.0,1.0,3.0,1.0,3.0,4.0,4.0,1.0,2.0,4.0,0.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,2.0,0.0
7537,2097,F,50세~54세,460.0,31131382,36291346,35478178,18131928,67422728,53610106,1.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0,4.0,0.0,1.0,3.0
7538,4685,F,45세~49세,540.0,5790110,6675288,5112944,5637862,12465398,10750806,2.0,3.0,2.0,3.0,1.0,4.0,3.0,3.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0
7539,17573,F,60세이상,100.0,27722082,22447976,15287860,19249856,50170058,34537716,4.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,3.0,1.0,3.0,0.0,1.0
7540,9518,F,30세~34세,100.0,878471870,173233786,41041952,9041418,1051705656,50083370,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,0.0,0.0,0.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,0.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,2.0,0.0
7541,3497,F,50세~54세,16.0,28914250,30359258,58052482,29730478,59273508,87782960,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,1.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,4.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0
7542,16282,F,50세~54세,610.0,10152804,8773550,7025900,8803210,18926354,15829110,3.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,2.0,0.0,4.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7543,18985,F,40세~44세,100.0,4812864,5525800,6384012,5348442,10338664,11732454,3.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,3.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
7544,10784,F,40세~44세,570.0,4993302,3433482,4423628,3945844,8426784,8369472,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7545,343,F,60세이상,13.0,25986366,17562942,30988938,23293814,43549308,54282752,3.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,2.0,0.0,4.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,3.0,2.0,4.0,3.0,0.0,2.0,0.0,0.0
7546,8326,F,35세~39세,55.0,2799548,2458338,4070236,3144746,5257886,7214982,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
7547,17782,F,30세~34세,100.0,6325214,6879896,5271718,4533130,13205110,9804848,3.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,4.0,3.0,2.0,2.0,1.0,1.0,0.0,2.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,4.0,1.0,3.0,2.0,3.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
7548,8445,F,35세~39세,100.0,5974236,6523102,5486122,6363450,12497338,11849572,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
7549,3806,F,45세~49세,300.0,7007816,4963170,25851560,6695792,11970986,32547352,2.0,2.0,4.0,4.0,1.0,3.0,4.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,2.0
7550,16209,F,45세~49세,100.0,17661028,9709014,14314992,10794244,27370042,25109236,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
7551,2333,F,50세~54세,100.0,21609790,13324064,5534540,9289578,34933854,14824118,2.0,1.0,1.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0
7552,16811,F,35세~39세,210.0,9860766,9487370,6584118,5379784,19348136,11963902,3.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,4.0,1.0,4.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
7553,578,F,60세이상,55.0,77714482,50488666,46138674,39463178,128203148,85601852,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,4.0,2.0,0.0,0.0,0.0
7554,15967,F,40세~44세,20.0,16213742,10341986,17792634,13280606,26555728,31073240,2.0,2.0,1.0,1.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,0.0,3.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0
7555,2064,F,50세~54세,55.0,242965086,133775664,123974842,161722868,376740750,285697710,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,0.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0
7556,5123,F,45세~49세,100.0,8416842,4882764,5641392,5477224,13299606,11118616,3.0,2.0,2.0,3.0,4.0,2.0,4.0,2.0,3.0,2.0,4.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0
7557,363,F,60세이상,100.0,180172436,90293832,91214608,24938348,270466268,116152956,3.0,2.0,2.0,2.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,1.0,2.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,4.0,0.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,1.0,4.0,4.0
7558,4557,F,45세~49세,100.0,5594132,4883088,7336524,5620866,10477220,12957390,2.0,2.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
7559,13455,F,55세~59세,100.0,22375966,34611610,44939706,15957820,56987576,60897526,2.0,4.0,3.0,1.0,3.0,1.0,3.0,1.0,0.0,4.0,4.0,0.0,2.0,4.0,2.0,1.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,3.0,0.0,0.0,3.0,4.0
7560,2359,F,50세~54세,55.0,5815406,4211214,2664028,4444704,10026620,7108732,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7561,14950,F,45세~49세,60.0,12248312,12577408,17011892,12976562,24825720,29988454,3.0,1.0,1.0,4.0,2.0,4.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0
7562,11924,F,60세이상,10.0,40363618,38202694,78367530,39735346,78566312,118102876,1.0,1.0,1.0,1.0,4.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,2.0,4.0,4.0,2.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,4.0,3.0
7563,1887,F,50세~54세,210.0,6351998,5723142,5288676,6471866,12075140,11760542,3.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7564,2351,F,50세~54세,55.0,9274908,11334252,6359364,8775490,20609160,15134854,3.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
7565,6725,F,40세~44세,24.0,16825382,13468032,17013342,16778564,30293414,33791906,3.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,0.0,3.0,0.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,2.0,0.0,0.0,0.0,3.0
7566,8900,F,35세~39세,310.0,4804242,5505928,5013584,4781642,10310170,9795226,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
7567,11747,F,40세~44세,55.0,16105968,13691382,9355698,12102256,29797350,21457954,4.0,4.0,3.0,4.0,2.0,3.0,3.0,4.0,1.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0
7568,4687,F,45세~49세,100.0,28911560,20543296,25378880,30464288,49454856,55843168,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,2.0,2.0,3.0,1.0,0.0,0.0,2.0
7569,8239,F,35세~39세,33.0,15726816,5324978,17823670,12277300,21051794,30100970,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,0.0,2.0,1.0,2.0
7570,6030,F,40세~44세,65.0,14200352,10558740,8645506,8066152,24759092,16711658,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0
7571,9636,F,30세~34세,36.0,23760798,17383060,25111572,12498194,41143858,37609766,2.0,1.0,2.0,1.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,4.0,0.0,0.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,2.0,4.0,1.0,2.0,1.0
7572,5698,F,45세~49세,460.0,38957332,24181566,29417982,25814276,63138898,55232258,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,0.0,3.0,4.0,4.0,4.0,4.0,0.0,1.0,2.0,4.0,2.0,3.0,1.0,1.0,4.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,4.0,3.0,4.0,2.0
7573,16394,F,45세~49세,100.0,9401472,9195664,10673816,9288416,18597136,19962232,4.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7574,5666,F,45세~49세,13.0,15606246,12035916,4200144,8540454,27642162,12740598,4.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,4.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,2.0,4.0,1.0,1.0
7575,1328,F,55세~59세,55.0,23793936,21012722,16938372,16552720,44806658,33491092,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0
7576,4704,F,45세~49세,55.0,13175458,14316360,12588990,11098804,27491818,23687794,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,0.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0
7577,12988,F,25세~29세,460.0,12321218,13521954,23295794,13459438,25843172,36755232,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,0.0,2.0,0.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0
